=== Non-Rejectable Cookie Popup Button Analysis ===
Input directory: /mnt/efs/shared/crawler-data/autoconsent-coverage-crawls/2026-03-04/CA/3p-crawl
Date: 2026-03-27T12:21:23.994Z

--- Summary ---
Total JSON files: 99606
Files with potential popups: 64973
Total potential popups: 94237
  └─ AI-confirmed cookie popups: 20432
      └─ No reject buttons: 11504
          └─ No settings buttons: 7629 (aka non-rejectable cookie notices)

--- Button Text Distribution (cleaned, all 2830 entries) ---
Count | Button Text
    2 | рекомендательные технологии
    2 | файлов куки.
    2 | privacy policy cookie policy
    2 | join
    2 | contacting us
    2 | privacy data request form
    2 | state privacy rights
    2 | who we disclose personal information to and why
    2 | personal information we collect
    2 | how we collect personal information
    2 | partnere
    2 | accept ali cookies
    2 | einverstanden
    2 | godta alle
    2 | review our privacy policy.
    2 | privatsphäre einstellungen
    2 | approve
    2 | allow none
    2 | zum faq-bereich
    2 | mit pur zugang einloggen
    2 | pur zugang erwerben
    2 | akzeptieren weiter
    2 | ustawienia zaawansowane
    2 | lista zaufanych partnerów
    2 | nutzungsbedingungen
    2 | datenschutz-manager
    2 | hier einloggen
    2 | kabul et
    2 | çerez politikası
    2 | einstellungen speichern
    2 | online services terms of use
    2 | web privacy and terms of use
    2 | consultez notre politique sur lutilisation des témoins.
    2 | exclusive patient pricing!
    2 | oxygen therapy
    2 | 更多信息
    2 | duke privacy statement.
    1 | learn more about privacy and sketchup.
    1 | dont show this again
    1 | choose
    1 | see our privacy policy for more information.
    1 | allow all necessary cookies
    1 | visit our cookie policy
    1 | learn more about it
    1 | 694 partenaires
    1 | más información aquí
    1 | quitter.
    1 | je ne suis pas assez vieux et je veux quitter.
    1 | entrer
    1 | qui
    1 | enter adultprime
    1 | oui, jaccepte les cookies
    1 | para mais informações, consulte aqui.
    1 | how we use your data
